CBDREGNO,SMILES,InChI Key,Type
14656,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H](C(C)C)N2Cc3ccccc3C2=O)c(OCCOCCOCCOCCOCCOc2ccc(-c3ccc4c(c3)[nH]c3ccncc34)cn2)c1,WWTBFSPLGPMZHJ-PPPAQGEJSA-N,PROTAC
14657,O=C1CCC(N2C(=O)c3ccc(OCC#Cc4ccc(O[C@H]5C[C@H](Oc6ccc(-c7cc8[nH]c9ccncc9c8c(F)c7F)cn6)C5)cn4)cc3C2=O)C(=O)N1,BBQRSWMKKWTUKP-GMTGZCRZSA-N,PROTAC
14658,Cn1c2ccncc2c2ccc(-c3ccc(O[C@H]4C[C@H](OCCOCCOCCOCC5CN(c6ccc7c(c6)C(=O)N(C6CCC(=O)NC6=O)C7=O)C5)C4)nc3)cc21,FYBHBLMYAQJGFP-UDFALXFKSA-N,PROTAC
14659,Cn1c2ccncc2c2ccc(N3CCN(CCCOCCOCCOCCOCCOc4ccc5c(c4)C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)nc21,RZEKMQUUZFUZHB-UHFFFAOYSA-N,PROTAC
14660,O=C1CCC(N2Cc3cc(OCC#Cc4ccc(O[C@H]5C[C@H](Oc6ccc(-c7cc8[nH]c9ccncc9c8c(F)c7F)cn6)C5)cn4)ccc3C2=O)C(=O)N1,PCMDPPUBVSJLQH-FTJNFWDJSA-N,PROTAC
14661,O=C1CCC(N2Cc3cc(N4CC(OCC#Cc5ccc(O[C@H]6C[C@H](Oc7ccc(-c8ccc9c(c8)[nH]c8ccncc89)cn7)C6)cn5)C4)ccc3C2=O)C(=O)N1,OZAPBNGSILIOBF-MBESJUTMSA-N,PROTAC
14662,O=C1CCC(N2Cc3cc(OCC#Cc4ncc(O[C@H]5C[C@H](Oc6ccc(-c7ccc8c(c7)[nH]c7ccncc78)cn6)C5)cn4)ccc3C2=O)C(=O)N1,PGLKCKTZSWIIOC-GAUDYRJISA-N,PROTAC
14663,O=C1CCC(N2Cc3cc(OCC#Cc4ccc(O[C@H]5C[C@H](Oc6ccc(-c7ccc8c(c7)[nH]c7ccncc78)cn6)C5)nc4)ccc3C2=O)C(=O)N1,VKQMVXODTJXHBD-DJYSDWLISA-N,PROTAC
14664,O=C1CCC(N2Cc3c(cc(F)c(OCC#Cc4ccc(O[C@H]5C[C@H](Oc6ccc(-c7ccc8c(c7)[nH]c7ccncc78)cn6)C5)cn4)c3F)C2=O)C(=O)N1,STOHRCYOJBQDSK-WKCPBCFCSA-N,PROTAC
14665,O=C1CCC(N2Cc3cc(O[C@H]4C[C@H](OCC#Cc5ccc(O[C@H]6C[C@H](Oc7ccc(-c8ccc9c(c8)[nH]c8ccncc89)cn7)C6)cn5)C4)ccc3C2=O)C(=O)N1,POOCPGAKSKPRGS-RTRFCIJESA-N,PROTAC
14666,O=C1CCC(N2Cc3cc(N4CCN(CC#Cc5ccc(O[C@H]6C[C@H](Oc7ccc(-c8ccc9c(c8)[nH]c8ccncc89)cn7)C6)cn5)CC4)ccc3C2=O)C(=O)N1,XHSNKTAGRNCSLA-XXVNREIUSA-N,PROTAC
14667,O=C1CCC(N2Cc3cc([C@H]4C[C@H](OCC#Cc5ccc(O[C@H]6C[C@H](Oc7ccc(-c8ccc9c(c8)[nH]c8ccncc89)cn7)C6)cn5)C4)ccc3C2=O)C(=O)N1,XIKQRYXDKUAEEJ-NBYRRMDOSA-N,PROTAC
14668,O=C1CCC(N2Cc3cc(OCC#Cc4ccc(O[C@H]5C[C@H](Oc6ccc(-c7ccc8c(c7)[nH]c7ccncc78)cn6)C5)nn4)ccc3C2=O)C(=O)N1,PAIGJVNEBJMIHB-WIYXFFCHSA-N,PROTAC
14669,O=C1CCC(N2Cc3cc(OCC#Cc4cnc(O[C@H]5C[C@H](Oc6ccc(-c7ccc8c(c7)[nH]c7ccncc78)cn6)C5)cn4)ccc3C2=O)C(=O)N1,PFZAIFWQIYPLQO-WIYXFFCHSA-N,PROTAC
14670,Cn1c2ccncc2c2ccc(-c3ccc(O[C@H]4C[C@H](Oc5ccc(C#CCOCCOc6ccc7c(c6)CN(C6CCC(=O)NC6=O)C7=O)nc5)C4)nc3)cc21,HDUINPPXJWSCPJ-IEWVRWOFSA-N,PROTAC
14671,Cn1c2ccncc2c2ccc(-c3ccc(O[C@H]4C[C@H](Oc5ccc(C#CCOc6ccc7c(c6)CN(C6CCC(=O)NC6=O)C7=O)nc5)C4)nc3)cc21,KQOKYMXAITXMEO-NNMFAMJJSA-N,PROTAC
14672,Cn1c2ccncc2c2ccc(-c3cnc(O[C@H]4C[C@H](Oc5ccc(C#CCOCCOc6ccc7c(c6)CN(C6CCC(=O)NC6=O)C7=O)nc5)C4)c(C#N)c3)cc21,GVUGUJSWMPAPRL-XWCQTXCCSA-N,PROTAC
14673,O=C1CCC(N2Cc3cc(OCCOCC#Cc4ccc(O[C@H]5C[C@H](Oc6ccc(-c7ccc8c9cnccc9n(C(F)F)c8c7)cn6)C5)cn4)ccc3C2=O)C(=O)N1,SHPSCWSBIDLSJW-PLNJQJAISA-N,PROTAC
14674,Cc1cc(-c2ccc3c4cnccc4n(C)c3c2)cnc1O[C@H]1C[C@H](Oc2ccc(C#CCOCCOc3ccc4c(c3)CN(C3CCC(=O)NC3=O)C4=O)nc2)C1,ZIQCOKZPATXQDR-XWCQTXCCSA-N,PROTAC
14675,Cn1c2ccncc2c2ccc(-c3ccc(O[C@H]4C[C@H](OC5CCN(c6ccnc(C#CCOc7ccc8c(c7)C(=O)N(C7CCC(=O)NC7=O)C8=O)c6)CC5)C4)nc3)cc21,OKFXNAZTACZWRS-XXVNREIUSA-N,PROTAC
14676,Cn1c2ccncc2c2ccc(-c3ccc(O[C@H]4C[C@H](OC5CCN(c6ccnc(C#CCOc7ccc8c(c7)CN(C7CCC(=O)NC7=O)C8=O)c6)CC5)C4)nc3)cc21,ADDAZHSIFGXPBS-MMQBAXKQSA-N,PROTAC
14677,Cn1c2ccncc2c2ccc(-c3ccc(O[C@H]4C[C@H](OC5CCN(c6ccnc(C#CCOc7ccc8c(c7)CN(C7CCC(=O)NC7=O)C8=O)n6)CC5)C4)nc3)cc21,UZZKJUJNICQUJH-IEWVRWOFSA-N,PROTAC
14678,Cn1c2ccncc2c2ccc(-c3ccc(O[C@H]4C[C@H](OC5CCN(c6nccc(C#CCOc7ccc8c(c7)C(=O)N(C7CCC(=O)NC7=O)C8=O)n6)CC5)C4)nc3)cc21,PTRUGBGDXDPIHU-OJIVUOFHSA-N,PROTAC
14679,Cn1c2ccncc2c2ccc(-c3ccc(O[C@H]4C[C@H](OC5CCN(c6nccc(C#CCOc7ccc8c(c7)CN(C7CCC(=O)NC7=O)C8=O)n6)CC5)C4)nc3)cc21,MQAQWJRYRNCCCU-XWCQTXCCSA-N,PROTAC
14680,Cn1c2ccncc2c2ccc(-c3ccc(O[C@H]4C[C@H](OC5CCN(CCCOCCOc6ccc7c(c6)CN(C6CCC(=O)NC6=O)C7=O)CC5)C4)nc3)cc21,NROVRPXDUYVDIJ-IEWVRWOFSA-N,PROTAC
14681,Cn1c2ccncc2c2ccc(-c3ccc(O[C@H]4C[C@H](OC5CCN(CCCC#CCOc6ccc7c(c6)CN(C6CCC(=O)NC6=O)C7=O)CC5)C4)nc3)cc21,UFCWXJXWBBPRCQ-XWCQTXCCSA-N,PROTAC
14682,Cn1c2ccncc2c2ccc(-c3ccc(OC4CN(CCOCCOCCOCCOc5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)C4)nc3)cc21,HEMWKGQJDDAZEO-UHFFFAOYSA-N,PROTAC
14683,CN(CCOC1CN(c2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3=O)C1)C(=O)CCCO[C@H]1C[C@H](Oc2ccc(-c3ccc4c5cnccc5n(C)c4c3)cn2)C1,YACSYZYSCAKDTJ-VZASAIHWSA-N,PROTAC
14684,Cn1c2ccncc2c2ccc(-c3ccc(O[C@H]4C[C@H](OC5CCN(C(=O)CN6CC(Oc7ccc8c(c7)C(=O)N(C7CCC(=O)NC7=O)C8=O)C6)CC5)C4)nc3)cc21,SNAKJNKIYYGVRZ-VZASAIHWSA-N,PROTAC
14685,Cn1c2ccncc2c2ccc(-c3ccc(O[C@H]4C[C@H](OC5CCN(C(=O)COC6CN(c7ccc8c(c7)C(=O)N(C7CCC(=O)NC7=O)C8=O)C6)CC5)C4)nc3)cc21,RSVZPVGOWSMRNG-VZASAIHWSA-N,PROTAC
14686,Cn1c2ccncc2c2ccc(-c3ccc(O[C@H]4C[C@H](OC5CCN(c6cccc(OC7CN(c8ccc9c(c8)C(=O)N(C8CCC(=O)NC8=O)C9=O)C7)c6)CC5)C4)nc3)cc21,OHGPXRHVRWDJNE-XFUJDBFNSA-N,PROTAC
14687,Cn1c2ccncc2c2ccc(-c3ccc(O[C@H]4C[C@](O)(COCCCOCCCOC5CN(c6ccc7c(c6)C(=O)N(C6CCC(=O)NC6=O)C7=O)C5)C4)nc3)cc21,YMDNQLHIEZYJDN-LLPHMYIRSA-N,PROTAC
14688,Cn1c2ccncc2c2ccc(-c3ccc(O[C@H]4C[C@](O)(CN5CCC6(CC5)CN(CC#CCOc5ccc7c(c5)C(=O)N(C5CCC(=O)NC5=O)C7=O)CCO6)C4)nc3)cc21,YBXZGCKLZUNUQX-REZHAWHSSA-N,PROTAC
14689,Cn1c2ccncc2c2ccc(-c3ccc(O[C@H]4C[C@](O)(CN5CCN(c6cccc(C#CCOc7ccc8c(c7)C(=O)N(C7CCC(=O)NC7=O)C8=O)c6)CC5)C4)nc3)cc21,BHCANKQZQKZXSZ-PNBVGQOVSA-N,PROTAC
14690,Cn1c2ccncc2c2ccc(-c3ccc(O[C@H]4C[C@H](CN5CCN(c6cccc(C#CCOc7ccc8c(c7)C(=O)N(C7CCC(=O)NC7=O)C8=O)c6)CC5)C4)nc3)cc21,AGKKJKJMTGUMPV-PBYJIUJCSA-N,PROTAC
14691,Cn1c2ccncc2c2ccc(-c3ccc(O[C@H]4C[C@](O)(COCCCOCCCOCCOc5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)C4)nc3)cc21,IOAXDOWRIXKENR-LAGQBHQUSA-N,PROTAC
14692,Cn1c2ccncc2c2ccc(-c3ccc(N4CC(O)(COCCCOCCCOCCOc5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)C4)nc3)cc21,AWJALPWAURIANB-UHFFFAOYSA-N,PROTAC
14693,Cn1c2ccncc2c2ccc(-c3cnc4c(c3)CC3(CC(OCCCOCCCOC5CN(c6ccc7c(c6)C(=O)N(C6CCC(=O)NC6=O)C7=O)C5)C3)O4)cc21,QGOZHAKFORMNMB-UHFFFAOYSA-N,PROTAC
14694,Cn1c2ccncc2c2cc(F)c(-c3ccc(OCCOCCOCCCOCCCOCCOc4ccc5c(c4)C(=O)N(C4CCC(=O)NC4=O)C5=O)nc3)c(F)c21,ZDOGDOJXFNUSIL-UHFFFAOYSA-N,PROTAC
14695,Cn1c2ccncc2c2ccc(N3CCC(OCCOCCOCCCOCCCOCCOc4ccc5c(c4)C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)cc21,NTCURABUWGNVHY-UHFFFAOYSA-N,PROTAC
14696,Cn1c2ccncc2c2ccc(-c3ccc(O[C@H]4C[C@H](OCC[C@H]5C[C@H](CCOC6CN(c7ccc8c(c7)C(=O)N(C7CCC(=O)NC7=O)C8=O)C6)C5)C4)nc3)cc21,KXIKFHGSGIVCIK-SNDCZQHTSA-N,PROTAC
14697,Cn1c2ccncc2c2ccc(-c3ccc(O[C@H]4C[C@H](C5C[C@H]5COCCCCOC5CN(c6ccc7c(c6)C(=O)N(C6CCC(=O)NC6=O)C7=O)C5)C4)nc3)cc21,MXWPPYHKBVEVKM-CEVJMYCXSA-N,PROTAC
14698,Cn1c2ccncc2c2ccc(-c3ccc(O[C@H]4C[C@H](C5C[C@H]5COCCOCCOC5CN(c6ccc7c(c6)C(=O)N(C6CCC(=O)NC6=O)C7=O)C5)C4)nc3)cc21,ICLKFVYORJNXPP-CEVJMYCXSA-N,PROTAC
14699,Cn1c2ccncc2c2ccc(-c3ccc(O[C@H]4C[C@H](OC[C@H]5C[C@H](OCCOC6CN(c7ccc8c(c7)C(=O)N(C7CCC(=O)NC7=O)C8=O)C6)C5)C4)nc3)cc21,FQAAPLFYTSXGPW-VNCDLYBRSA-N,PROTAC
14700,Cn1c2ccncc2c2ccc(-c3ccc(O[C@H]4C[C@H](OCC(F)(F)COCCCOC5CN(c6ccc7c(c6)C(=O)N(C6CCC(=O)NC6=O)C7=O)C5)C4)nc3)cc21,SIHYDQJIUGTMPB-ARBFJVLTSA-N,PROTAC
14701,Cn1c2ccncc2c2ccc(-c3ccc(O[C@H]4C[C@H](Oc5ccc(C#CC(F)(F)OCCOc6ccc7c(c6)C(=O)N(C6CCC(=O)NC6=O)C7=O)nc5)C4)nc3)cc21,VQSGEZBIGCWBDO-JZSUORBJSA-N,PROTAC
14702,O=C1CCC(N2Cc3cc(OCCC#Cc4ccc(O[C@H]5C[C@H](Oc6ccc(-c7ccc8c(c7)[nH]c7ccncc78)cn6)C5)cn4)ccc3C2=O)C(=O)N1,ADCVPJOOGROHCO-UDFALXFKSA-N,PROTAC
14703,O=C1CCC(N2Cc3cc(N4CC(OCCC#Cc5ccc(O[C@H]6C[C@H](Oc7ccc(-c8ccc9c(c8)[nH]c8ccncc89)cn7)C6)cn5)C4)ccc3C2=O)C(=O)N1,BOVKXWLNBGRAOC-NDHMQSQSSA-N,PROTAC
14704,O=C1CCC(N2C(=O)c3ccc(N4CC(OCCC#Cc5ccc(O[C@H]6C[C@H](Oc7ccc(-c8ccc9c(c8)[nH]c8ccncc89)cn7)C6)cn5)C4)cc3C2=O)C(=O)N1,MQKCKGCSODKOBT-RISUEJDLSA-N,PROTAC
14705,O=C1CCC(N2C(=O)c3ccc(N4CC(OCCCC#Cc5ccc(O[C@H]6C[C@H](Oc7ccc(-c8ccc9c(c8)[nH]c8ccncc89)cn7)C6)cn5)C4)cc3C2=O)C(=O)N1,WUJFOQDCSBFDPX-AOGWZMGUSA-N,PROTAC
14706,O=C1CCC(N2Cc3cc(N4CC(OCCCC#Cc5ccc(O[C@H]6C[C@H](Oc7ccc(-c8ccc9c(c8)[nH]c8ccncc89)cn7)C6)cn5)C4)ccc3C2=O)C(=O)N1,NBOQJTJNZSANRH-XFUJDBFNSA-N,PROTAC
14707,Cn1c2ccncc2c2ccc(-c3ccc(O[C@H]4C[C@H](Oc5ccc(C#CCCN6CC(Oc7ccc8c(c7)C(=O)N(C7CCC(=O)NC7=O)C8=O)C6)nc5)C4)nc3)cc21,OXWUMEYQKOYIEU-MBESJUTMSA-N,PROTAC
14708,Cn1c2ccncc2c2ccc(-c3ccc(O[C@H]4C[C@H](Oc5ccc(C#CCCN6CC(Oc7ccc8c(c7)CN(C7CCC(=O)NC7=O)C8=O)C6)nc5)C4)nc3)cc21,GFKWIBQYPSQHKN-XXVNREIUSA-N,PROTAC
14709,Cn1c2ccncc2c2ccc(-c3ccc(O[C@H]4C[C@H](OC5CCN(CC(F)(F)COCCOc6ccc7c(c6)C(=O)N(C6CCC(=O)NC6=O)C7=O)CC5)C4)nc3)cc21,QQKQXNAKLSQLCU-JZSUORBJSA-N,PROTAC
14710,N#Cc1cc(-c2ccc3c(c2)[nH]c2ccncc23)cnc1O[C@H]1C[C@H](Oc2ccc(C#CCOc3ccc4c(c3)CN(C3CCC(=O)NC3=O)C4=O)nc2)C1,KAUIFHYWIBOMDG-UDFALXFKSA-N,PROTAC
14711,Cc1cc(-c2ccc3c(c2)[nH]c2ccncc23)cnc1O[C@H]1C[C@H](Oc2ccc(C#CCOc3ccc4c(c3)CN(C3CCC(=O)NC3=O)C4=O)nc2)C1,SIIXUWJMTGZVOK-UDFALXFKSA-N,PROTAC
14712,O=C1CCC(N2Cc3cc(OCC#Cc4ccc(O[C@H]5C[C@H](Oc6ccc(-c7ccc8c(c7)[nH]c7c(Cl)cncc78)cn6)C5)cn4)ccc3C2=O)C(=O)N1,SBYVGHRKKYOVMZ-DJYSDWLISA-N,PROTAC
14713,O=C1CCC(N2Cc3cc(OCC#Cc4ccc(O[C@H]5C[C@H](Oc6ccc(-c7ccc8c(c7)[nH]c7c(F)cncc78)cn6)C5)cn4)ccc3C2=O)C(=O)N1,UNUCFBXLPMITSV-DJYSDWLISA-N,PROTAC
14714,O=C1CCC(N2Cc3cc(OCC#Cc4ccc(O[C@H]5C[C@H](Oc6ccc(-c7ccc8c9cnccc9n(C(F)F)c8c7)cn6)C5)cn4)ccc3C2=O)C(=O)N1,QUKUQYQWDZZUQZ-BVOFGUPTSA-N,PROTAC
14715,Cn1c2ccncc2c2ccc(-c3ccc(O[C@H]4C[C@H](OCC56CC(C#CCOCCOc7ccc8c(c7)C(=O)N(C7CCC(=O)NC7=O)C8=O)(C5)C6)C4)nc3)cc21,XFAVRGUMEKWISR-MUADVPIFSA-N,PROTAC
14716,Cn1c2ccncc2c2ccc(-c3ccc(O[C@H]4C[C@H](OC[C@H]5C[C@H](C#CCOCCOc6ccc7c(c6)C(=O)N(C6CCC(=O)NC6=O)C7=O)C5)C4)nc3)cc21,GPTZCZJDLMLPPI-CFASYRKHSA-N,PROTAC
14717,O=C1CCC(N2Cc3cc(N4CCC(OCC#Cc5ccc(O[C@H]6C[C@H](Oc7ccc(-c8ccc9c(c8)[nH]c8ccncc89)cn7)C6)cn5)CC4)ccc3C2=O)C(=O)N1,GICPEDDOMSGOIB-GRVYEOBCSA-N,PROTAC
14718,O=C1CCC(N2C(=O)c3cnc(OCCOCC#Cc4ccc(O[C@H]5C[C@H](Oc6ccc(-c7ccc8c(c7)[nH]c7ccncc78)cn6)C5)cn4)cc3C2=O)C(=O)N1,GIDQWFZZXHZAOF-ARBFJVLTSA-N,PROTAC
14719,Cn1c2ccncc2c2ccc(-c3ccc(O[C@H]4C[C@H](OCC56CC(COCCOC7CN(c8ccc9c(c8)C(=O)N(C8CCC(=O)NC8=O)C9=O)C7)(C5)C6)C4)nc3)cc21,FGMBLDSWNMGWSP-DGZUGCDDSA-N,PROTAC
14720,Cn1c2ccncc2c2ccc(-c3ccc(O[C@H]4C[C@H](Oc5cnc(C#CCOCCOc6ccc7c(c6)C(=O)N(C6CCC(=O)NC6=O)C7=O)cc5C#N)C4)nc3)cc21,HPBBYDOARLKZMP-UDFALXFKSA-N,PROTAC
14721,Cn1c2ccncc2c2ccc(-c3ccc(O[C@H]4C[C@H](Oc5cnc(C#CCOCCOc6ccc7c(c6)CN(C6CCC(=O)NC6=O)C7=O)cc5C#N)C4)nc3)cc21,IBJVVLTUUZHIAI-IEWVRWOFSA-N,PROTAC
14722,Cc1cc(C#CCOCCOc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3=O)ncc1O[C@H]1C[C@H](Oc2ccc(-c3ccc4c5cnccc5n(C)c4c3)cn2)C1,HJRWHVGAAXHAKO-UDFALXFKSA-N,PROTAC
14723,Cc1cc(C#CCOCCOc2ccc3c(c2)CN(C2CCC(=O)NC2=O)C3=O)ncc1O[C@H]1C[C@H](Oc2ccc(-c3ccc4c5cnccc5n(C)c4c3)cn2)C1,MQONZFYHJKJZAG-IEWVRWOFSA-N,PROTAC
14724,Cn1c2ccncc2c2ccc(-c3ccc(O[C@H]4C[C@H](Oc5cnc(C#CCOCCOc6ccc7c(c6)CN(C6CCC(=O)NC6=O)C7=O)cc5C(F)(F)F)C4)nc3)cc21,YUUZQWVFZDNJIB-UDFALXFKSA-N,PROTAC
14725,Cn1c2ccncc2c2ccc(-c3ccc(O[C@H]4C[C@H](Oc5cnc(C#CCOCCOc6ccc7c(c6)C(=O)N(C6CCC(=O)NC6=O)C7=O)cc5C(F)(F)F)C4)nc3)cc21,FJUDEABXUANZON-VZASAIHWSA-N,PROTAC
14726,Cn1c2ccncc2c2ccc(-c3ccc(O[C@H]4C[C@H](Oc5ccc(C#CCOCCOc6ccc7c(c6)C(=O)N(C6CCC(=O)NC6=O)C7=O)nc5C#N)C4)nc3)cc21,BEJQFUHPXQJTBT-LYTIDBDVSA-N,PROTAC
14727,Cn1c2ccncc2c2ccc(-c3ccc(O[C@H]4C[C@H](Oc5ccc(C#CCOCCOc6ccc7c(c6)CN(C6CCC(=O)NC6=O)C7=O)nc5C#N)C4)nc3)cc21,XZECUQAPOFSGCJ-OJIVUOFHSA-N,PROTAC
14728,Cc1nc(C#CCOCCOc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3=O)ccc1O[C@H]1C[C@H](Oc2ccc(-c3ccc4c5cnccc5n(C)c4c3)cn2)C1,LFPIAQLPVVORNX-UDFALXFKSA-N,PROTAC
14729,Cc1nc(C#CCOCCOc2ccc3c(c2)CN(C2CCC(=O)NC2=O)C3=O)ccc1O[C@H]1C[C@H](Oc2ccc(-c3ccc4c5cnccc5n(C)c4c3)cn2)C1,CQDAXBAEIJENPD-IEWVRWOFSA-N,PROTAC
14730,Cn1c2ccncc2c2ccc(-c3ccc(O[C@H]4C[C@H](Oc5ccc(C#CCOCCOc6ccc7c(c6)C(=O)N(C6CCC(=O)NC6=O)C7=O)nc5C(F)(F)F)C4)nc3)cc21,VQBMJWZMIMWFPD-DJYSDWLISA-N,PROTAC
14731,Cn1c2ccncc2c2ccc(-c3ccc(O[C@H]4C[C@H](Oc5ccc(C#CCOCCOc6ccc7c(c6)CN(C6CCC(=O)NC6=O)C7=O)nc5C(F)(F)F)C4)nc3)cc21,BYSGTYYBCLKBPI-NNMFAMJJSA-N,PROTAC
14732,Cn1c2ccncc2c2ccc(-c3ccc(O[C@H]4C[C@H](Oc5ccc(C#CC(C)(C)OCCOc6ccc7c(c6)C(=O)N(C6CCC(=O)NC6=O)C7=O)nc5)C4)nc3)cc21,ITFKLBOBRVWHTA-OJIVUOFHSA-N,PROTAC
14733,Cn1c2ccncc2c2ccc(-c3ccc(O[C@H]4C[C@H](Oc5ccc(C#CC(C)(C)OCCOc6ccc7c(c6)CN(C6CCC(=O)NC6=O)C7=O)nc5)C4)nc3)cc21,KLKWNTILVKNTOP-XWCQTXCCSA-N,PROTAC
14734,Cn1c2ccncc2c2ccc(-c3ccc(O[C@H]4C[C@H](Oc5ccc(C#CC6(OCCOc7ccc8c(c7)CN(C7CCC(=O)NC7=O)C8=O)CC6)nc5)C4)nc3)cc21,PUMFGFOVVOXBSV-XWCQTXCCSA-N,PROTAC
14735,Cn1c2ccncc2c2ccc(-c3ccc(O[C@H]4C[C@H](Oc5ccc(C#CC6(OCCOc7ccc8c(c7)C(=O)N(C7CCC(=O)NC7=O)C8=O)CC6)nc5)C4)nc3)cc21,XVSVLVACGLGKGS-OJIVUOFHSA-N,PROTAC
14736,Cn1c2ccncc2c2ccc(-c3ccc(O[C@H]4C[C@H](OC5CCN(c6cc(C#CCOc7ccc8c(c7)C(=O)N(C7CCC(=O)NC7=O)C8=O)ccc6C#N)CC5)C4)nc3)cc21,GQPDCSOKNWCHKT-GRVYEOBCSA-N,PROTAC
14737,Cn1c2ccncc2c2ccc(-c3ccc(O[C@H]4C[C@H](OC5CCN(c6cc(C#CCOc7ccc8c(c7)CN(C7CCC(=O)NC7=O)C8=O)ccc6C#N)CC5)C4)nc3)cc21,MSATVCFUYIPXNL-HMRDGLPVSA-N,PROTAC
14738,Cc1ccc(C#CCOc2ccc3c(c2)CN(C2CCC(=O)NC2=O)C3=O)cc1N1CCC(O[C@H]2C[C@H](Oc3ccc(-c4ccc5c6cnccc6n(C)c5c4)cn3)C2)CC1,FZVQYTNHWMBHHU-HMRDGLPVSA-N,PROTAC
14739,Cn1c2ccncc2c2ccc(-c3ccc(O[C@H]4C[C@H](OC5CCN(c6cc(C#CCOc7ccc8c(c7)CN(C7CCC(=O)NC7=O)C8=O)ccc6C(F)(F)F)CC5)C4)nc3)cc21,NKOJXKSPFAIWRT-GRVYEOBCSA-N,PROTAC
14740,Cn1c2ccncc2c2ccc(-c3ccc(O[C@H]4C[C@H](OC5CCN(c6cc(C#CCOc7ccc8c(c7)CN(C7CCC(=O)NC7=O)C8=O)ncc6C(F)(F)F)CC5)C4)nc3)cc21,VKMWSZRVOWZLKL-XXVNREIUSA-N,PROTAC
14741,Cn1c2ccncc2c2ccc(-c3ccc(O[C@H]4C[C@H](OC5CCN(c6cc(C#CCOc7ccc8c(c7)CN(C7CCC(=O)NC7=O)C8=O)ncc6C#N)CC5)C4)nc3)cc21,IBKXEDHXKAMTMD-MMQBAXKQSA-N,PROTAC
14742,Cn1c2ccncc2c2ccc(-c3ccc(O[C@H]4C[C@H](OC5CCN(c6cc(C#N)cc(C#CCOc7ccc8c(c7)C(=O)N(C7CCC(=O)NC7=O)C8=O)c6)CC5)C4)nc3)cc21,HDJTWLZAKOYYSW-QJPXDLLOSA-N,PROTAC
14743,Cn1c2ccncc2c2ccc(-c3ccc(O[C@H]4C[C@H](OC5CCN(c6cc(C#N)cc(C#CCOc7ccc8c(c7)CN(C7CCC(=O)NC7=O)C8=O)c6)CC5)C4)nc3)cc21,SQWQSOFVALAKEL-WCGQUONPSA-N,PROTAC
14744,Cc1cc(C#CCOc2ccc3c(c2)CN(C2CCC(=O)NC2=O)C3=O)cc(N2CCC(O[C@H]3C[C@H](Oc4ccc(-c5ccc6c7cnccc7n(C)c6c5)cn4)C3)CC2)c1,JSESHDBVKVBRQF-WCGQUONPSA-N,PROTAC
14745,Cn1c2ccncc2c2ccc(-c3ccc(O[C@H]4C[C@H](OC5CCN(c6cc(C#CCOc7ccc8c(c7)CN(C7CCC(=O)NC7=O)C8=O)cc(C(F)(F)F)c6)CC5)C4)nc3)cc21,GDTZFTCSRQFCLM-HMRDGLPVSA-N,PROTAC
14746,Cn1c2ccncc2c2ccc(-c3ccc(O[C@H]4C[C@H](OC5CCN(c6cc(C#CCOc7ccc8c(c7)CN(C7CCC(=O)NC7=O)C8=O)nc(C(F)(F)F)c6)CC5)C4)nc3)cc21,XKJJYTKYAJJTHB-BHSYBDTKSA-N,PROTAC
14747,Cn1c2ccncc2c2ccc(-c3ccc(O[C@H]4C[C@H](OC5CCN(c6cc(C#CCOc7ccc8c(c7)CN(C7CCC(=O)NC7=O)C8=O)cc(C(F)(F)F)n6)CC5)C4)nc3)cc21,JIBWYSQTVFCOIX-XWCQTXCCSA-N,PROTAC
14748,Cn1c2ccncc2c2ccc(-c3ccc(O[C@H]4C[C@H](OC5CCN(c6cccc(C#CC(C)(C)Oc7ccc8c(c7)C(=O)N(C7CCC(=O)NC7=O)C8=O)c6)CC5)C4)nc3)cc21,OAQPSBUHPCKMCM-QJPXDLLOSA-N,PROTAC
14749,Cn1c2ccncc2c2ccc(-c3ccc(O[C@H]4C[C@H](OC5CCN(c6cccc(C#CC(C)(C)Oc7ccc8c(c7)CN(C7CCC(=O)NC7=O)C8=O)c6)CC5)C4)nc3)cc21,IJJFMFWQINAVOV-WCGQUONPSA-N,PROTAC
14750,Cn1c2ccncc2c2ccc(-c3ccc(O[C@H]4C[C@H](OC5CCN(c6ccnc(C#CC(C)(C)Oc7ccc8c(c7)CN(C7CCC(=O)NC7=O)C8=O)c6)CC5)C4)nc3)cc21,LGLKRGVYGXIJAD-HMRDGLPVSA-N,PROTAC
14751,Cn1c2ccncc2c2ccc(-c3ccc(O[C@H]4C[C@H](OC5CCN(c6ccnc(C#CC(F)(F)Oc7ccc8c(c7)CN(C7CCC(=O)NC7=O)C8=O)c6)CC5)C4)nc3)cc21,XCKRVYCLMYMKEG-BHSYBDTKSA-N,PROTAC
