SMILES;type
N=C(O)C1CCCc2c1[nH]c1ccc(Cl)cc21;EOS
C/C=C1\C(=O)C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C;EOS
CN1Cc2c(N)cccc2C(c2ccccc2)C1;EOS
C[C@@]1(C(O)=Nc2ccc(F)nc2)CCCN1c1nc(=Nc2cc(C3CC3)[nH]n2)c2cccn2[nH]1;EOS
CCOc1ccc2nc(S(N)(=O)=O)sc2c1;EOS
CCc1c2c(nc3ccc(O)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC;EOS
C[C@@H]1COC(Nc2ccc3ncnc(Nc4ccc(OCc5nccs5)c(Cl)c4)c3c2)=N1;EOS
CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(F)c2c(=O)n1-c1ccccc1;EOS
COc1ccc(COc2ccc(Cc3c[nH]c(=N)[nH]c3=N)cc2OC)cc1;EOS
OC1=NCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1;EOS
CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C;EOS
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21;EOS
CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)CC[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1;EOS
CC(=O)N(O)CCCCCN=C(O)CCC(=O)N(O)CCCCCN=C(O)CCC(=O)N(O)CCCCCN;EOS
CN(C)CCOC(c1ccccc1)c1ccccc1.Cn1c(=O)c2nc(Cl)[nH]c2n(C)c1=O;EOS
Cc1nnc(SCC2=C(C(=O)O)N3C(=O)[C@@H](N=C([O-])Cn4cnnn4)[C@H]3SC2)s1;EOS
Nc1ccc(S(N)(=O)=O)cc1;EOS
CCCCCCc1ccc(O)cc1O;EOS
CCN(CC)CCOCCOC(=O)C1(c2ccccc2)CCCC1.O=C(O)CC(O)(CC(=O)O)C(=O)O;EOS
c1ccc2c(c1)CCCC2C1=NCCN1;EOS
CC(C(=O)O)c1ccc(N2Cc3ccccc3C2=O)cc1;EOS
CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C;EOS
O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12;EOS
CNCCN(C)Cc1c[nH]nc1-c1ccc(O[C@H]2C[C@H](OCCC3CCOCC3)C2)cc1;EOS
C=CC(=O)N1CCN(CCCn2c(=O)c(-c3c(Cl)c(OC)cc(OC)c3Cl)cc3c[nH]c(=NC)nc32)CC1;EOS
COCCNc1cc(=NC(=O)N2CCCc3cc(CN4CCN(C)CC4=O)c(C=O)nc32)[nH]cc1C#N;EOS
CCOc1cc(C(=O)N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc2c(n1)N(S(C)(=O)=O)c1ccccc1C(=O)N2C;EOS
O=C1/C(=C/c2ccc([N+](=O)[O-])cc2)CS(=O)(=O)C/C1=C\c1ccc([N+](=O)[O-])cc1;EOS
CC(C)C[C@H](NP(=O)(O)O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O)C([O-])=N[C@@H](Cc1c[nH]c2ccccc12)C(=O)[O-];EOS
Cc1c2ccncc2c(C)c2c1[nH]c1ccccc12;EOS
O=C(c1ccco1)N1CCN(CC(O)=Nc2cc(C(F)(F)F)ccc2Cl)CC1;EOS
Cc1cc(C)cc(C(O)=NOCCCCCC(O)=NO)c1;EOS
COc1ncc(-c2ccc3c(=Nc4cc(Oc5cc(F)cc(F)c5)cc(C(=O)O)c4)c(S(=O)(=O)NC4CC4)c[nH]c3c2)c(OC)n1;EOS
CC1(N)CCN(c2cnc(-c3cccc(Cl)c3Cl)c(N)n2)CC1;EOS
CN(C)C(O)=Nc1cccc(-c2ccc(N(C)C)cc2)c1;EOS
O=C(O)c1cc(F)c2nc(N3[C@@H]4CC[C@H]3C[C@@H](OCc3c(-c5ccccc5OC(F)(F)F)noc3C3CC3)C4)sc2c1;EOS
CC(C)N1CCN(Cc2cnc(-c3cc(-c4cccc5[nH]ccc45)cc4[nH]ncc34)o2)CC1;EOS
C#CCOc1ccc2c(c1)c(-c1ccc(C(C)C)cc1)nc(=O)n2C(C)C;EOS
Cc1cc2c(cc1N1C(=O)c3cccc4c(CCCO)ccc(c34)C1=O)n(C)c(=O)n2C;EOS
CC(C)(C)n1nc(-c2cccc3ccccc23)c2c(N)ncnc21;EOS
CN=c1[nH]c(-c2ccccn2)cc(=NCc2ccc(NS(C)(=O)=O)cc2Cl)[nH]1;EOS
N=c1nc(-c2c(-c3ccc(F)cc3)ncn2C2CCCCC2)cc[nH]1;EOS
Cc1ccc2c(NS(=O)(=O)c3ccccc3Cl)cccc2c1Oc1ncccc1-c1ccnc(N[C@H]2CCCNC2)n1;EOS
CC(C)N=C(O)N1CC[C@H](N=C2Nc3cc(F)ccc3N(CC(F)F)c3ccc(Cl)cc32)C1;EOS
COc1cc(/C=C/c2ccc(OC)cc2OC)cc(OC)c1;EOS
CN1CCN(C(=O)c2ccc(-c3ccc4c(C=O)c(O)ccc4c3)s2)CC1;EOS
CN1CCN(c2ccc3nc(-c4c(O)nc5cccc(F)c5c4N)[nH]c3c2)CC1;EOS
N#CC(C#N)=Cc1ccc(O)c(O)c1;EOS
COc1ccc(CCN2CCN(CCCc3ccccc3)CC2)cc1OC;EOS
O=C(Nc1ccc(S(=O)(=O)Nc2nccs2)cc1)C(c1ccccc1)c1ccccc1;EOS
CCN=C1N[C@@H]2[C@@H](O)[C@H](O)[C@@H](CO)O[C@@H]2S1;EOS
ON=C(O)CCCCCCN=C(O)c1cnc(N(c2ccccc2)c2ccccc2Cl)nc1;EOS
COc1cc2c(=NC3CCN(CC4CCCCC4)CC3)[nH]c(N3CCCN(C(C)C)CC3)nc2cc1OCCCN1CCCCC1;EOS
O=C(O)CN=C(O)c1nc(Cl)c2ccccc2c1O;EOS
Cc1cccc(-c2ccnc3c(C(=N)O)cnn23)c1;EOS
CCN=C(O)C#Cc1ccc2c(c1)N=C(O)/C2=C(\Nc1ccc(CN(C)C)cc1)c1ccccc1;EOS
O=[N+]([O-])NC1=NCCN1Cc1ccc(Cl)nc1;EOS
CC(C)(CO)c1cc2cc(NC(=O)C3(c4ccc5c(c4)OC(F)(F)O5)CC3)c(F)cc2n1C[C@@H](O)CO;EOS
O=C(O)[C@@H]1CCC[C@H]1C(=O)c1ccc(-c2ccc(NC(O)=Nc3ccccc3)cc2)cc1;EOS
OC(=Nc1cccc(Cl)c1)Nc1ncc(CCN=c2[nH]cnc3ccsc23)s1;EOS
CC(C)(C)Sc1c(CC(C)(C)C(=O)[O-])n(Cc2ccc(Cl)cc2)c2ccc(OCc3ccc4ccccc4n3)cc12;EOS
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)Nc2ccc(O)cc2)C(C)(C)CCC1;EOS
C[C@@H](CN1CCC(Cc2ccccc2)CC1)[C@@H](O)c1ccc(O)cc1;EOS
CCCN=C(O)[C@H]1O[C@@H]1C(O)=N[C@H](C(=O)N1CCC[C@H]1C(=O)OC)[C@@H](C)CC;EOS
CC(C)[C@H](N)C(O)=N[C@@H](Cc1ccccc1)C(=O)O;EOS
CC(C)(C)n1nc(-c2ccc(Cl)cc2)c2c(N)ncnc21;EOS
Cc1ncc(C[n+]2csc(CCOP(=O)(O)OP(=O)(O)O)c2C)c(=N)[nH]1;EOS
Cc1cccc(-c2n[nH]cc2-c2ccc3ncccc3n2)n1;EOS
CC(C)Oc1ccc(-c2cnc3c(-c4ccnc5ccccc45)cnn3c2)cc1;EOS
CC(C)C(O)=Nc1ncc(-c2cc(C(F)F)nn2-c2c(Cl)cccc2Cl)s1;EOS
c1ccc(-c2oc3ncnc(NC[C@@H]4CCCO4)c3c2-c2ccccc2)cc1;EOS
CCOC(=O)[C@H](Cc1ccc([N+](=O)[O-])cc1)N=C(O)c1ccccc1;EOS
Nc1c(S(=O)(=O)O)cc(Nc2cccc(S(N)(=O)=O)c2)c2c1C(=O)c1ccccc1C2=O;EOS
CN1CCN(C(=O)c2ccc(-n3nc(-c4ccc(C(=O)O)cc4)cc3-c3cc(C(C)(C)C)cc(C(C)(C)C)c3)cc2)CC1;EOS
N=C(N)NCCC[C@H](N)C(O)=NCC(O)=N[C@@H](CC(=O)O)C(O)=N[C@@H](CS)C(=O)O;EOS
Cc1cnc(-c2cc(N3CCN(C(=O)CCS(C)(=O)=O)CC3)ncc2Cl)c(C)c1;EOS
Cc1c[nH]c2ncnc(N3CCC(CN)(C(O)=Nc4cccc(OC(=O)N(C)C)c4)CC3)c12;EOS
CN(C)CCCNC(=O)c1ccc(-c2cc(O)c3ncccc3c2)cc1;EOS
CN(C)c1ccc(C(=O)NCCCCCCC(O)=NO)cc1;EOS
COc1cc(C(O)=NC2CCN(C)CC2)c(F)cc1Nc1ncc2c(n1)N(C1CCCC1)CC(F)(F)C(=O)N2C;EOS
COc1cc2c(cc1F)C(c1ccccc1Cl)=NC1=C(C)NNC1=N2;EOS
OC(CN1CCC(Cc2ccc(F)cc2)CC1)c1ccc(Cl)cc1;EOS
COc1cc2c(cc1O)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12;EOS
Cc1ccc(C(=O)Nc2ccc(Oc3cc4cnn(C)c4cc3-c3cn[nH]c3)c(F)c2)c(=O)n1-c1ccc(F)cc1;EOS
CCCCS(=O)c1sc2nc(-c3cccs3)cc(-c3ccccc3)c2c1N;EOS
NN=C(O)CSc1nc2scc(-c3ccccc3)c2c(=O)n1-c1ccccc1;EOS
CCOC(=O)CCN(C(=O)c1ccc2c(c1)nc(CNc1ccc(C(=N)N)cc1)n2C)c1ccccn1;EOS
O=C(NCCC(O)=N[C@@H]1CCCc2ccccc21)c1ccc(OC(F)(F)F)cc1;EOS
O=C(NCCS(=O)(=O)c1ccc(C(F)(F)F)cn1)c1ccc(Cl)cc1;EOS
CCn1cnc2c(Nc3cc(F)cc(F)c3)nc(C#N)nc21;EOS
CN[C@H](C(O)=N[C@H](C(=O)N(C)[C@H](/C=C(\C)C(=O)O)C(C)C)C(C)(C)C)C(C)(C)c1ccccc1;EOS
O=C(c1ccc(Cl)cc1Cl)n1nnc2ccccc21;EOS
CC(C)(C)C[C@H]1N[C@@H](C(O)=N[C@H]2CC[C@H](O)CC2)[C@H](c2cccc(Cl)c2F)[C@@]12C(O)=Nc1cc(Cl)ccc12;EOS
COc1ccccc1C(O)=Nc1cc2c(cc1N1CCNC[C@H]1C)n(C)c(=O)n2C;EOS
CN=c1nc2c(c[nH]1)cc(-c1ccc(-c3cccc(C)n3)cc1Cl)c(=O)n2C[C@H]1OC[C@H](N)CO1;EOS
COc1cc2c(=NC3CCN(C)CC3)[nH]c(N3CCCN(C)CC3)nc2cc1OCCCN(C)C;EOS
Cc1ccc(/C=N/N=C(O)c2ccccc2Oc2ccccc2)o1;EOS
COc1ncc2cc(C(=O)Nc3cc(C(O)=NCc4cccc(Cl)c4)ccc3Cl)c(O)nc2n1;EOS
Cc1ncc(Cl)cc1NCc1ccc(C(=O)N[C@@H](CC2CCCC2)C(O)=NC2CC2)s1;EOS
CCOc1ccc(-n2c([C@@H](C)N(Cc3cccnc3)C(=O)Cc3ccc(OC(F)(F)F)cc3)nc3ncccc3c2=O)cc1;EOS
CCOC(=O)N1c2ccc(C(F)(F)F)cc2[C@@H](N(Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)C(=O)OC)C[C@H]1CC;EOS
COc1cc(-c2cc(-c3cccc(O)c3)cnc2N)cc(OC)c1OC;EOS
CC(C)(C)C(=O)C(=Nc1ccc(Cl)cc1)NNc1ccc(Cl)cc1;EOS
O=C(Nc1ccc2nc(O)oc2c1)C(=O)N1CCC(Cc2ccc(F)cc2)CC1;EOS
Nc1c(N=Nc2ccc(-c3ccc(N=Nc4cc(S(=O)(=O)[O-])c5ccccc5c4N)cc3)cc2)cc(S(=O)(=O)[O-])c2ccccc12;EOS
COc1cc(CC(=O)O)ccc1O;EOS
CCN1CCN(Cc2ccc(C(O)=Nc3ccc(C)c(Oc4ccc5c(c4)CC(=O)N5)c3)cc2C(F)(F)F)CC1;EOS
c1ccc(Cn2c(-c3ccc(OC[C@H](C4CCNCC4)n4c(-c5ccccc5)nc5ccccc54)cc3)nc3ccccc32)cc1;EOS
COc1cccc(CNC(=O)c2nc(O)c3c(COCc4ccc(C(=O)O)cc4)csc3n2)c1;EOS
CCS(=O)(=O)Nc1ccc(Oc2ccc(F)cc2F)c(-c2cn(C)c(=O)c3[nH]ccc23)c1;EOS
NS(=O)(=O)c1ccc(NC(=O)Nc2ccc(F)cc2)cc1;EOS
Cn1cc(-c2ccc3c(c2)CCN3C(=O)Cc2cccc(C(F)(F)F)c2)c2c(N)ncnc21;EOS
O=P(O)(O)CP(=O)(O)O;EOS
O=C1C(Cl)=C(N2CCOCC2)C(=O)N1c1ccc(Cl)c(Cl)c1;EOS
NC[C@@](O)(c1ccc(Cl)cc1)c1ccc(-c2cn[nH]c2)cc1;EOS
Cc1cc(C)c(N=c2ccnc(Nc3ccc(C#N)cc3)[nH]2)c(C)c1;EOS
CNC(=O)c1ccc2cc([C@@]3(O)CCn4cncc43)ccc2c1;EOS
O=C(C[C@@H]1NCCC[C@H]1O)Cn1cnc2cc(Br)c(Cl)cc2c1=O;EOS
Nc1ncccc1-c1nc2ccc(-c3ccccc3)nc2n1-c1ccc(C2(N)CCC2)cc1;EOS
N=C(O)c1cc(F)cc2c1C(=O)N(C1CCN(C3CCC(F)(F)CC3)CC1)C2;EOS
CC(=O)C1=C(C)N(c2cccc(C(F)(F)F)c2)C(O)=N[C@H]1c1ccc(C#N)nc1;EOS
C=CC(O)=Nc1cccc(Oc2nc(=Nc3ccc(N4CCN(C)CC4)c(F)c3)[nH]c3[nH]ccc23)c1;EOS
ON=C(O)c1cnc(NC2(c3ccccc3)CC2)nc1;EOS
CN=C(O)c1ccccc1N=c1[nH]c(Nc2ccc3c(c2OC)CCC[C@H](N2CCN(CCO)CC2)C3)ncc1Cl;EOS
NS(=O)(=O)NCCNc1nonc1C(=Nc1ccc(F)c(Br)c1)NO;EOS
CN=c1nc(C)nc(N[C@H]2CCC[C@@H](C(O)=NCc3ccc(C#N)cc3C(F)(F)F)C2)[nH]1;EOS
Cc1ccc(Oc2nc3cc(-c4ccc5c(ccn5C)c4)c(Cl)cc3[nH]2)cc1C(=O)O;EOS
Cc1cc(C)cc(C(=O)N(NC(=O)c2ccc3c(c2C)CCCO3)C(C)(C)C)c1;EOS
C#CCN(Cc1cc2c(O)nc(C)nc2cc1Br)c1ccc(C(=O)NCc2cccnc2)cc1;EOS
COc1cc2c3c(n(CCCNCCO)c(=O)c2cc1OC)-c1cc2c(cc1C3=O)OCO2;EOS
COc1cc(C(=O)N(CCCc2ccccc2)Cc2ccc(CC(=O)O)cc2)cc(OC)c1C;EOS
N#CC1(c2ccc(NC(=O)c3cccnc3NCc3ccncc3)cc2)CCCC1;EOS
Cc1cc(Nc2cc(N)ncn2)c(=O)n2c1C(=O)NC21CCCCC1;EOS
C[C@@H]1CC(O)=Nc2cccc(-c3ccc4c(c3)c(-c3cnn(C)c3)nn4C)c2N1;EOS
Cc1c(Cl)cccc1S(=O)(=O)Nc1nc(CC(=O)N2CCN(C)CC2)cs1;EOS
NCC1CCN(c2nccc(-c3ccc4ccccc4c3)n2)CC1;EOS
Cn1ncc(Cl)c1-c1cc(C(=O)N[C@H](CN)Cc2cccc(F)c2)sc1Cl;EOS
Cc1onc(-c2ccc(F)cc2)c1COc1ccc(C(=O)N2CCS(=O)(=O)CC2)cn1;EOS
CN1CCCN(C(=O)c2cccc(-c3ccc(/C=C4/C(O)=Nc5ccc(Cl)cc54)o3)c2)CC1;EOS
Cc1ccc(C2Nc3ccccc3-n3c(-c4ccccc4)c4c(=O)n(C)c(=O)n(C)c4c32)o1;EOS
CC1(C)CC(=O)C2=C(C1)N=C(S)NC2c1cccc(O)c1;EOS
CC(C)(C)C(O)=Nc1ccc2c(c1)C(=O)C(=O)c1ccccc1-2;EOS
COc1cccc(OCCCN)c1-c1cc(=Nc2cnc(C#N)cn2)[nH][nH]1;EOS
Cc1cc(O)c(-c2ccc([C@@H](C)CN)cc2)c2c1nc(O)c1sccc12;EOS
CC(C)OC(=O)N1CCC(Oc2ncnc3c2cnn3-c2ccc(S(C)(=O)=O)cc2F)CC1;EOS
c1cc(-c2cnn3cc(-c4ccc(N5CCNCC5)cc4)cnc23)c2cccnc2c1;EOS
COc1ccc(NC(=O)c2ccc(C(=N)N(C)C)cc2)c(C(O)=Nc2ccc(Cl)cn2)c1;EOS
O=C1N=C(O)CC1c1c[nH]c2ccc(F)cc12;EOS
N=C(O)c1c[nH]c(=NCCc2ccc(O)c(Cl)c2)[nH]c1=NCc1ccccc1;EOS
O=C1O[C@]2(CC[C@@H](C(=O)N=c3ccn(-c4ccccc4F)[nH]3)CC2)c2cnccc21;EOS
CS(=O)(=O)c1ccc(-c2c[nH]c(=NCc3ccco3)n3cnnc23)cc1;EOS
O=S(=O)(c1ccc(CN=C(O)c2ccc3nccn3c2)cc1)c1cc(F)cc(F)c1;EOS
CN(C)C(=O)/C(C#N)=C/c1ccc(-c2nc3c[nH]c4nccc-4c3n2C2CCCCC2)o1;EOS
COc1cccc(-c2ccc(N=C(O)C3=C(C(=O)O)CCC3)c(F)c2)c1;EOS
CCCCN=c1[nH]cc(-c2ccc(CN3CCOCC3)cn2)c(=N[C@H]2CC[C@H](O)CC2)[nH]1;EOS
Fc1ccc(-c2c3cccc(C(F)(F)F)c3nn2Cc2ccc(F)cc2Cl)cc1;EOS
CN(C(=O)c1ccc(F)cc1C(F)(F)F)C1CCN(c2nnc(-c3ccnn3C)c3ccccc23)CC1;EOS
Cc1ccc(N=C(O)[C@H]2CCCN(C(=O)c3c(C)cccc3F)[C@H]2c2ccc(NC3CCCC3)cc2)cc1C(F)(F)F;EOS
CN(C)CC#Cc1ccc(OCCCc2sc(N3CCc4cccc(C(O)=Nc5nc6ccccc6s5)c4C3)nc2C(=O)O)c(F)c1;EOS
O=S(=O)(NC1CC1)c1ccc(-c2ccsc2)c(NC(O)=Nc2cccc(C(F)(F)F)c2)c1;EOS
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cc(OC)c(OC)cc3N=C(O)c3cnc4ccccc4c3)cc1)CC2;EOS
CCOc1cc(N2CCC(O)CC2)ccc1Nc1ncc2c(n1)N(C1CCCC1)CCC(=O)N2C;EOS
CCCCN=c1nc2c(c[nH]1)c(-c1ccc(CN3CCN(C)CC3)cc1)cn2[C@H]1CC[C@H](O)CC1;EOS
Cc1nc2ccc(C(=O)N3CCC4(CC3)CC(=O)c3c(cnn3C(C)C)C4)cc2[nH]1;EOS
Cn1c(=O)c(F)c(Nc2ccc(I)cc2F)c2c(=O)n(C[C@@H](O)CO)cnc21;EOS
CCCCN=c1[nH]cc(C(O)=NCc2ccc(-n3ccnc3)cc2)c(=N[C@H]2CC[C@H](O)CC2)[nH]1;EOS
COc1ccccc1-c1cc(Nc2cccc(CS(N)(=O)=O)c2)ncn1;EOS
O=C(O)c1cc(C(F)(F)F)ccc1N1CC[C@H](OCc2ccccn2)C1;EOS
CN(CC(=O)N(Cc1ccc(C2CCCCC2)cc1)c1ccc(C(=O)O)cc1)S(=O)(=O)c1c(F)c(F)c(F)c(F)c1F;EOS
CCc1cccc(CC)c1N=C(O)N1Cc2[nH]nc(N=C(O)c3ccc(N4CCN(C)CC4)cc3)c2C1;EOS
COc1ccc2c(c1)c(CC(=O)N1CCOCC1)c(C)n2C(=O)c1ccc(Cl)cc1;EOS
COc1cc(C(O)=NC2CCN(C)CC2)ccc1Nc1ncc2c(n1)N(C1CCCC1)CC(F)(F)C(=O)N2C;EOS
N=C(O)c1cccc2nc(-c3ccc([C@@H]4CCCN4)cc3F)[nH]c12;EOS
COc1ccc2[nH]c(C(=O)c3ccccc3)cc2c1;EOS
Cc1noc(-c2ccc(CSCCC(=O)O)cc2)c1N=C(O)OC(C)c1ccccc1Cl;EOS
Cc1cccc(CC(=O)N2CCc3c2ccc(-c2cn(C)c4ncnc(N)c24)c3F)n1;EOS
Cc1[nH]nc(C(F)(F)F)c1Cc1sc2c(c1C(=O)N1C[C@](C)(O)CO1)c(=O)n(C)c(=O)n2C(C)C;EOS
CC(C)(O)CC(O)=NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21;EOS
c1cc(CN2CCCNCCNCCCNCC2)ccc1CN1CCCNCCNCCCNCC1;EOS
N#C[C@@H]1CCCN1C(=O)CNC12CC3CC(CC(O)(C3)C1)C2;EOS
COc1ccc(-c2coc3cc(O)ccc3c2=O)cc1;EOS
CC(C)c1c(N=C(O)Nc2ccc(Cl)cc2)c(=O)n(-c2ccccc2)n1C;EOS
CO/N=C(\C([O-])=N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1csc(=N)[nH]1;EOS
O=C1c2c(O)cccc2Cc2cccc(O)c21;EOS
COc1c2occc2cc2ccc(=O)oc12;EOS
C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO;EOS
CN[C@@H](C)C(O)=N[C@H](C(=O)N1CCC[C@H]1c1nc(C(=O)c2ccc(F)cc2)cs1)C1CCCCC1;EOS
COc1ccc(CCN(C)CCCN2CCc3cc(OC)c(OC)cc3CC2=O)cc1OC;EOS
O=C(O)c1cccnc1;EOS
CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21;EOS
CC(C)c1onc(-c2c(Cl)cccc2Cl)c1COc1ccc(/C=C/c2cccc(C(=O)O)c2)c(Cl)c1;EOS
CN1C[C@H](CN=C(O)OCc2ccccc2)C[C@@H]2c3cccc4c3c(cn4C)C[C@H]21;EOS
CCc1c(C(=O)OC)ncc2[nH]c3cc(OC)c(OC)cc3c12;EOS
CC(O)=N[C@@H](CS)C(=O)O;EOS
OC(=NOCC1CC1)c1ccc(F)c(F)c1Nc1ccc(I)cc1Cl;EOS
NCCCC(=O)O;EOS
COc1c(O)cc2c(c1O)[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1OC2=O;EOS
Cc1cc(Cn2cnc3c2C[C@@H](C(=O)O)N(C(=O)C(c2ccccc2)c2ccccc2)C3)ccc1N(C)C;EOS
CC[C@H](C)[C@H](N=C(O)[C@H](Cc1ccc(O)cc1)N=C(O)[C@@H](N=C(O)[C@H](CCCNC(=N)N)N=C(O)[C@@H](N)CC(=O)O)C(C)C)C(O)=N[C@@H](Cc1cnc[nH]1)C(=O)N1CCC[C@H]1C(=O)O;EOS
COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1;EOS
NCC1(CC(=O)O)CCCCC1;EOS
CN1[C@@H](CC(=O)c2ccccc2)CCC[C@H]1C[C@H](O)c1ccccc1;EOS
COc1cc2ncn(-c3cc(OCc4ccccc4C(F)(F)F)c(C(N)=O)s3)c2cc1OC;EOS
CNCCCC1c2ccccc2C=Cc2ccccc21;EOS
CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C;EOS
Cn1cc(-c2ccc3nnc(C(F)(F)c4ccc5ncccc5c4)n3n2)cn1;EOS
Cc1cccc(C(C)c2cnc[nH]2)c1C;EOS
CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1;EOS
CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]1NCCc2cc(OC)c(OC)cc21;EOS
OC[C@H]1NC[C@H](O)[C@@H](O)[C@@H]1O;EOS
Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1;EOS
Oc1c(Br)cc(Br)c2cccnc12;EOS
N[C@@H](CCC(=O)[O-])C(=O)O;EOS
NCCCC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O;EOS
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@H]2CCCC[C@@H]21;EOS
CN(C)[C@@H]1C(O)=C(C(=N)O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@@](C)(O)[C@H]3C[C@@H]12;EOS
N[C@@H](Cc1ccc(O)c(I)c1)C(=O)O;EOS
O=C(O)[C@@H](S)[C@@H](S)C(=O)O;EOS
O=C([O-])c1cc(=O)c2c(OCC(O)COc3cccc4oc(C(=O)[O-])cc(=O)c34)cccc2o1;EOS
CC1=C(C(=O)O)N2C(=O)[C@@H](N=C(O)[C@H](N)c3ccccc3)[C@H]2SC1;EOS
O=c1nc(O)ccn1[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O;EOS
O=C1C(Cl)=C(NCCN2CCOCC2)C(=O)c2ncccc21;EOS
Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1;EOS
CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C;EOS
CCOc1cc(N=C(C)O)ccc1C(=O)OC;EOS
N[C@@H](COP(=O)(O)O)C(=O)O;EOS
O=c1ccc2ccc(O)cc2o1;EOS
N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F;EOS
CCCC(=O)O[C@@H]1[C@@H]2OP(=O)(O)OC[C@H]2O[C@H]1n1cnc2c(N=C([O-])CCC)ncnc21;EOS
CCOC(=O)CCC(=O)O[C@H]1[C@H](O[C@@H]2[C@@H](C)[C@H](O[C@H]3C[C@@](C)(OC)[C@@H](O)[C@H](C)O3)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@@]2(C)O)O[C@H](C)C[C@@H]1N(C)C;EOS
O=C(O)C1CCCN(CCC=C(c2ccccc2)c2ccccc2)C1;EOS
N=C(N)NOCC[C@H](N)C(=O)O;EOS
COc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(OC)c1OC;EOS
CCCCCCN=C(O)n1cc(F)c(O)nc1=O;EOS
Oc1c(I)cc(I)c2cccnc12;EOS
C=C(C)[C@H]1Cc2c(ccc3c2O[C@@H]2COc4cc(OC)c(OC)cc4[C@@H]2C3=O)O1;EOS
CC(C)=CCC[C@]1(C)C=Cc2c(O)c3c(c(CC=C(C)C)c2O1)O[C@]12C(=C[C@@H]4C[C@H]1C(C)(C)O[C@@]2(C/C=C(/C)C(=O)O)C4=O)C3=O;EOS
CO[C@@H]1[C@@H](OC(=N)O)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)c4ccc([O-])c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C;EOS
NCCCCCC(=O)O;EOS
CN(C)Cc1ccc(-c2nc3cccc4c3n2CCN=C4O)cc1;EOS
CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12;EOS
CCCN=C(O)NS(=O)(=O)c1ccc(Cl)cc1;EOS
CN(C)C(=O)COC(=O)Cc1ccc(OC(=O)c2ccc(NC(=N)N)cc2)cc1;EOS
